Efd_Dies,Freq_Diesel,GenDisTM,GenDisWmac,Ifd_Dies,Vpu_Dies
1.40925941,59.9453898400000,0.430330577,376.656475,1.462660165,1.011037748
1.414462871,59.9453898400000,0.436882152,376.6513838,1.464617978,1.010752661
1.425858464,59.9453898400000,0.443844103,376.6464582,1.468061973,1.010478156
1.43947559,59.9453898400000,0.448827369,376.6434212,1.471786338,1.010306757
1.450607243,59.9453898400000,0.450120279,376.643353,1.474484049,1.010295418
1.455420503,59.9453898400000,0.44727119,376.6463144,1.47519897,1.01044542
1.452291316,59.9453898400000,0.441284685,376.6512913,1.473675824,1.010700697
1.442404299,59.9453898400000,0.434310312,376.656527,1.470467116,1.010967084
1.429359309,59.9453898400000,0.428875589,376.6601596,1.466739662,1.011146397
1.417881037,59.9453898400000,0.426941368,376.6609199,1.463840423,1.011172491
1.412101241,59.9453898400000,0.429178467,376.6585923,1.462804839,1.011034839
1.414077674,59.9453898400000,0.434761152,376.6540588,1.464002475,1.010780993
1.423094649,59.9453898400000,0.441708165,376.6489555,1.467024054,1.010498849
1.435953363,59.9453898400000,0.447587393,376.6451029,1.47082794,1.010286121
1.448098058,59.9453898400000,0.450327646,376.6439016,1.474090714,1.010217134
1.455185505,59.9453898400000,0.448913499,376.645856,1.475655461,1.010316957
1.454595634,59.9453898400000,0.443765092,376.6503698,1.474945796,1.010551363
1.446385422,59.9460202400000,0.436645897,376.6559156,1.472189626,1.010837531
1.433321897,59.9460202400000,0.430063232,376.6605687,1.468349989,1.011073228
1.419926283,59.9460202400000,0.426347313,376.6627201,1.46477342,1.011174071
1.41085249,59.9460202400000,0.426784432,376.661671,1.462697241,1.011103952
1.409218975,59.9460202400000,0.431171891,376.6578609,1.462816392,1.010886893
1.41552718,59.9460202400000,0.437942572,376.6526721,1.465059426,1.010597248
1.427531602,59.9460202400000,0.444747687,376.6479304,1.468629513,1.010333334
1.441050844,59.9460202400000,0.449253524,376.6452943,1.472276873,1.010184112
1.451408961,59.9460202400000,0.449910002,376.6457068,1.474719192,1.010198978
1.455036929,59.9460202400000,0.446485643,376.6490598,1.475090887,1.010370043
1.450726242,59.9460202400000,0.440195886,376.6541916,1.473260642,1.010633523
1.440080965,59.9460202400000,0.433303652,376.6592879,1.469891483,1.01089256
1.4269676,59.9460202400000,0.428305058,376.6625368,1.466208093,1.011051642
1.416129784,59.9460202400000,0.427000693,376.6628091,1.463540191,1.011052102
1.411461973,59.9460202400000,0.429832907,376.6600632,1.462838854,1.010892554
1.414622495,59.9460202400000,0.43576971,376.6553234,1.464356841,1.010628177
1.424478648,59.9460202400000,0.442712718,376.6502915,1.467575244,1.010350402
1.437541305,59.9460202400000,0.448235207,376.6467605,1.471384108,1.010155429
1.449184621,59.9460202400000,0.450387159,376.6460207,1.474457166,1.010111482
1.455238782,59.9460202400000,0.448355176,376.6484158,1.475701492,1.01023489
1.453445365,59.9460202400000,0.442778943,376.6531901,1.474653661,1.010482978
1.444290108,59.9463149500000,0.435581082,376.6587165,1.47166368,1.010767864
1.430882995,59.9463149500000,0.429302485,376.6630733,1.467778933,1.010987693
1.417873606,59.9463149500000,0.426163808,376.6647576,1.464360967,1.011063771
1.409780888,59.9463149500000,0.427242755,376.6632373,1.462589022,1.010968783
1.409377928,59.9463149500000,0.432111975,376.659114,1.463051077,1.010735362
1.416739186,59.9463149500000,0.439043826,376.6538715,1.465558714,1.010443343
1.429260722,59.9463149500000,0.445641244,376.6493485,1.469226072,1.010191733
1.442589416,59.9463149500000,0.449643624,376.6471268,1.472770304,1.010065242
1.452119208,59.9463149500000,0.449672641,376.6480067,1.474944579,1.01010542
1.454570492,59.9463149500000,0.445715611,376.6517143,1.474978193,1.010295471
1.44914733,59.9463149500000,0.439179164,376.6569595,1.472859065,1.010564992
1.437845793,59.9463149500000,0.432417222,376.6618832,1.469358335,1.010814871
1.424765086,59.9463149500000,0.427880658,376.6647352,1.465745517,1.010953101
1.414629649,59.9463149500000,0.427198346,376.6645319,1.463323546,1.010928682
1.411073472,59.9463149500000,0.430587803,376.661401,1.462954985,1.010749194
1.415351466,59.9463149500000,0.43682234,376.6564989,1.464775651,1.010476866
1.425931506,59.9463149500000,0.443704025,376.6515801,1.468162256,1.01020597
1.439064366,59.9463149500000,0.448826714,376.6483989,1.471945403,1.010030533
1.450088866,59.9463149500000,0.45037334,376.6481279,1.474803972,1.010012263
1.455037055,59.9463149500000,0.447736365,376.6509488,1.475716811,1.010158682
1.452026233,59.9454376800000,0.441769772,376.6559521,1.474336034,1.010419
1.441965444,59.9454376800000,0.434540939,376.6614237,1.471130712,1.010700936
1.428283711,59.9454376800000,0.428605596,376.6654584,1.467224628,1.010903739
1.415724922,59.9454376800000,0.42605934,376.6666699,1.463984519,1.010954929
1.408641869,59.9454376800000,0.427765594,376.6646948,1.462523982,1.010836102
1.409445306,59.9454376800000,0.433077675,376.660291,1.463320865,1.01058822
1.417785014,59.9454376800000,0.44012028,376.6550333,1.466071819,1.010296034
1.430717835,59.9454376800000,0.44646334,376.6507617,1.46980754,1.010058612
1.443748042,59.9454376800000,0.449933039,376.648972,1.473220668,1.009955874
1.452369446,59.9454376800000,0.449331649,376.650316,1.475108042,1.010021237
1.453613861,59.9454376800000,0.44486648,376.6543552,1.47479964,1.010229045
1.44710753,59.9454376800000,0.438129897,376.6596759,1.472405806,1.010502546
1.435228538,59.9454376800000,0.431550745,376.6643893,1.468798519,1.010741298
1.422277476,59.9454376800000,0.427512286,376.6668224,1.46528328,1.010857497
1.412922394,59.9454376800000,0.427458017,376.6661455,1.46312496,1.010808281
1.410506979,59.9454376800000,0.431378467,376.6626547,1.463090533,1.01061012
1.415872771,59.9454376800000,0.437862684,376.6576288,1.465198253,1.010331801
1.427100282,59.9454376800000,0.444630365,376.6528614,1.468725003,1.010069695
1.440209784,59.9454376800000,0.449314716,376.6500545,1.472451485,1.00991491
1.450541512,59.9454376800000,0.450246244,376.6502531,1.475072477,1.009922135
1.454361037,59.9454376800000,0.447029036,376.653475,1.475647781,1.010090009
1.450176616,59.9467225600000,0.440725027,376.6586641,1.473947952,1.010360069
1.439312024,59.9467225600000,0.433528154,376.6640345,1.470556737,1.010636463
1.425484172,59.9467225600000,0.427985395,376.6677151,1.46666356,1.010820443
1.413488981,59.9467225600000,0.426048932,376.6684481,1.463627703,1.010846353
1.407475906,59.9467225600000,0.428362135,376.6660402,1.462488235,1.010704767
1.409475758,59.9467225600000,0.434067523,376.6613968,1.463609871,1.01044452
1.418721187,59.9467225600000,0.441160138,376.6561695,1.46657802,1.010154512
1.431958613,59.9467225600000,0.447197568,376.6521839,1.470349242,1.009933011
1.444589888,59.9467225600000,0.450110546,376.6508376,1.473602784,1.009854497
1.45224686,59.9467225600000,0.448891204,376.6526294,1.475189855,1.009944009
1.452296574,59.9467225600000,0.443964405,376.6569604,1.474547007,1.010167357
1.444784332,59.9467225600000,0.437089837,376.6623099,1.471902784,1.010442324
1.432443851,59.9467225600000,0.430748532,376.6667755,1.468220927,1.010667918
1.41973754,59.9467225600000,0.427236702,376.6687747,1.464831827,1.010761262
1.41123868,59.9467225600000,0.427803989,376.6676357,1.462952211,1.010687809
1.4099776,59.9467225600000,0.432218374,376.6638174,1.463249892,1.010472666
1.416381608,59.9467225600000,0.438898891,376.6587091,1.465626729,1.010190553
1.428163447,59.9467225600000,0.445500481,376.6541302,1.469266293,1.009939221
1.441145165,59.9467225600000,0.449711831,376.6517189,1.472907938,1.009806222
1.450702878,59.9467225600000,0.450021586,376.6523863,1.475271846,1.009838866
1.45336238,59.9467225600000,0.446248051,376.655986,1.475505088,1.01002693
1.448032982,59.9466203100000,0.439653188,376.6613234,1.473498764,1.010304716
1.436442822,59.9466203100000,0.43254103,376.666554,1.469946127,1.010573525
1.422568583,59.9466203100000,0.427430437,376.6698554,1.466093558,1.01073734
1.411222636,59.9466203100000,0.426116171,376.6701065,1.463283123,1.010737771
1.406321722,59.9466203100000,0.429018591,376.6672844,1.462472168,1.010574397
1.40950369,59.9466203100000,0.435076984,376.6624347,1.463910797,1.010303547
1.419590835,59.9466203100000,0.442170932,376.6572741,1.467076094,1.010017663
1.43304184,59.9466203100000,0.447861287,376.6536028,1.470856936,1.00981358
1.445186821,59.9466203100000,0.450196379,376.652711,1.47392812,1.009759837
1.451825044,59.9466203100000,0.448365559,376.6549404,1.475202854,1.009872898
1.450677118,59.9466203100000,0.443009325,376.6595354,1.474225607,1.010110274
1.442208819,59.9466203100000,0.43604375,376.6648767,1.47134907,1.01038465
1.429495614,59.9466203100000,0.429988499,376.6690605,1.467618898,1.010595271
1.417130648,59.9466203100000,0.427033264,376.6706087,1.464383233,1.010664856
1.409556903,59.9466203100000,0.428221748,376.6690142,1.462799683,1.010567551
1.409464902,59.9466203100000,0.433098813,376.6648969,1.463429628,1.010337013
1.416859862,59.9466203100000,0.439923211,376.6597479,1.466058854,1.010053377
1.42910044,59.9466203100000,0.446302096,376.6553987,1.469781353,1.009815047
1.441840871,59.9466203100000,0.44999815,376.6534102,1.473305186,1.009705244
1.450531148,59.9466203100000,0.449673478,376.6545493,1.475387041,1.009763366
1.451990566,59.9466203100000,0.44536713,376.6585025,1.475270303,1.009970235
1.445546043,59.9474397500000,0.438534721,376.6639444,1.472970469,1.010253359
1.433321882,59.9474397500000,0.431571622,376.6689877,1.469285559,1.010512043
1.419522932,59.9474397500000,0.426944378,376.6718764,1.465508351,1.010653936
1.408934142,59.9474397500000,0.426270964,376.6716392,1.462950915,1.010628559
1.40520047,59.9474397500000,0.429742277,376.6684253,1.462478819,1.010444604
1.409546994,59.9474397500000,0.436101958,376.6634123,1.464223969,1.010165476
1.42039126,59.9474397500000,0.44313159,376.6583682,1.467558097,1.009886382
1.433932523,59.9474397500000,0.44841679,376.6550509,1.471311681,1.009701815
1.445470742,59.9474397500000,0.450143028,376.6546301,1.474166967,1.009673643
1.451014349,59.9474397500000,0.447708683,376.6572833,1.475111553,1.00980941
1.448667293,59.9474397500000,0.44197062,376.6620995,1.473811069,1.010058356
1.43932407,59.9474397500000,0.434989128,376.6673751,1.470729914,1.010329088
1.426372124,59.9474397500000,0.429288106,376.6712303,1.466991855,1.010522169
1.414489545,59.9474397500000,0.426927973,376.672306,1.463944145,1.010566717
1.407943106,59.9474397500000,0.428735424,376.6702653,1.462676296,1.010445842
1.40905607,59.9474397500000,0.434038007,376.665882,1.463639038,1.010201391
1.41741078,59.9474397500000,0.440951562,376.6607345,1.466502853,1.009918215
1.430035091,59.9474397500000,0.447056665,376.6566505,1.47028154,1.009694487
1.442453196,59.9474397500000,0.450208993,376.6551002,1.473662094,1.009608407
1.45022801,59.9474397500000,0.449255604,376.6566999,1.475448377,1.009691112
1.450499729,59.9474397500000,0.444456312,376.6609714,1.474987317,1.009914639
1.443018604,59.9478167200000,0.437447797,376.6664699,1.472417525,1.010200336
1.430286195,59.9478167200000,0.43069503,376.6712826,1.468634951,1.010446414
1.416698357,59.9478167200000,0.426590352,376.6737355,1.464966549,1.010564966
1.406971769,59.9478167200000,0.426562387,376.6730134,1.462683897,1.010513778
1.404450996,59.9478167200000,0.430573882,376.6694345,1.462555139,1.010310494
1.409941828,59.9478167200000,0.437185732,376.6642972,1.464594312,1.010025007
1.421473467,59.9478167200000,0.44410009,376.6594061,1.468073769,1.009754522
1.435017693,59.9478167200000,0.448945091,376.6564648,1.471774697,1.009590496
1.445880947,59.9478167200000,0.450055962,376.6565137,1.474397097,1.009587677
1.450310384,59.9478167200000,0.44704369,376.6595661,1.475010221,1.009744693
1.446803785,59.9478167200000,0.440972022,376.6645661,1.473396801,1.010003237
1.436666825,59.9478167200000,0.434022435,376.6697416,1.470137222,1.010268442
1.423572195,59.9478167200000,0.428710426,376.6732466,1.466417287,1.0104429
1.41224647,59.9478167200000,0.42695162,376.6738514,1.4635776,1.010462589
1.406751487,59.9478167200000,0.429353624,376.6713882,1.462630903,1.010319549
1.409031126,59.9478167200000,0.435034431,376.6667775,1.46391511,1.010063446
1.418253386,59.9478167200000,0.441981964,376.6616726,1.466989799,1.009783169
1.431140069,59.9478167200000,0.447766251,376.657886,1.470794909,1.00957601
1.44311818,59.9478167200000,0.45034943,376.6567881,1.474005346,1.009514622
1.449894371,59.9478167200000,0.448770573,376.6588402,1.475480867,1.009621677
1.448949394,59.9478167200000,0.443508696,376.6634032,1.474675654,1.009860626
1.440458072,59.9464078800000,0.436369728,376.6689232,1.47185111,1.010147236
1.427280888,59.9464078800000,0.429870215,376.673476,1.467993837,1.010379349
1.413972783,59.9464078800000,0.426310871,376.6754812,1.46445572,1.010474124
1.40514909,59.9464078800000,0.426922068,376.6742847,1.462459069,1.010397849
1.403832224,59.9464078800000,0.431440642,376.6703697,1.462670163,1.010176932
1.410405778,59.9464078800000,0.438256189,376.6651459,1.464985586,1.009887255
1.422525912,59.9464078800000,0.445006628,376.6604428,1.468583488,1.009627374
1.435964545,59.9464078800000,0.449377326,376.6578988,1.47220386,1.009485124
1.446065529,59.9464078800000,0.449863769,376.658419,1.474572652,1.009507782
1.449339498,59.9464078800000,0.446292702,376.6618512,1.474847834,1.009685039
1.444689846,59.9464078800000,0.43992968,376.6669998,1.472932591,1.009951271
1.433829005,59.9464078800000,0.433065096,376.672036,1.46951771,1.010208895
1.420687555,59.9464078800000,0.428183326,376.6751642,1.465843645,1.01036331
1.410004739,59.9464078800000,0.427040279,376.6752935,1.463232319,1.010357871
1.405605286,59.9464078800000,0.430019089,376.6724267,1.462612915,1.010193614
1.409038813,59.9464078800000,0.436035969,376.6676233,1.464207621,1.009927628
1.419065358,59.9464078800000,0.442966101,376.6625995,1.467468695,1.009652176
1.432125735,59.9464078800000,0.448387228,376.6591384,1.471270221,1.009462922
1.44358438,59.9464078800000,0.450383344,376.6585005,1.474285647,1.009426409
1.449324932,59.9464078800000,0.448194072,376.6609876,1.475439733,1.009556644
1.447188576,59.9464078800000,0.442514683,376.6658038,1.474299141,1.009808772
1.437773365,59.9480292100000,0.435305988,376.6712992,1.471245518,1.010093695
1.424274124,59.9480292100000,0.429113854,376.6755552,1.467347487,1.010309778
1.411365754,59.9480292100000,0.426127417,376.6770987,1.463969462,1.010379926
1.403523263,59.9480292100000,0.427369185,376.6754412,1.46227461,1.010279175
1.403423416,59.9480292100000,0.432354617,376.671225,1.462822295,1.010042394
1.411027518,59.9480292100000,0.439317046,376.6659584,1.465393591,1.009750779
1.423640936,59.9480292100000,0.445849786,376.6614809,1.469079589,1.009503423
1.436872077,59.9480292100000,0.449713723,376.6593531,1.472589626,1.009383827
1.446140781,59.9480292100000,0.449576498,376.6603372,1.47468658,1.009431416
1.448249563,59.9480292100000,0.445482155,376.6641168,1.47462412,1.009627059
1.442513958,59.9480292100000,0.43888565,376.669369,1.472425125,1.00989856
1.431033253,59.9480292100000,0.432163506,376.6742251,1.468885344,1.010146397
1.417960973,59.9480292100000,0.427749439,376.6769544,1.465287278,1.010279591
1.408008239,59.9480292100000,0.427225692,376.6766123,1.462924273,1.010249234
1.404733693,59.9480292100000,0.430751531,376.6733699,1.462635349,1.010065252
1.409284109,59.9480292100000,0.437052605,376.6684151,1.464526532,1.009791611
1.420025781,59.9480292100000,0.443909229,376.6635133,1.467947642,1.009523218
1.433148577,59.9480292100000,0.448924287,376.6604059,1.47171575,1.009353392
1.44399087,59.9480292100000,0.45031735,376.6602339,1.474512406,1.009342082
1.448644456,59.9480292100000,0.447533899,376.6631379,1.475336012,1.009494517
1.445327459,59.9479971800000,0.441480655,376.6681709,1.473868799,1.009757899
1.435056081,59.9479971800000,0.434257681,376.6736002,1.470609483,1.010038965
1.421334015,59.9479971800000,0.428419595,376.6775283,1.466699812,1.01023741
1.40891893,59.9479971800000,0.426026597,376.6786009,1.463506202,1.010282481
1.402111078,59.9479971800000,0.427886705,376.6764975,1.462124018,1.010158084
1.403222643,59.9479971800000,0.433299627,376.6720136,1.463002429,1.009907252
1.411794939,59.9479971800000,0.440356555,376.6667441,1.465809311,1.009615865
1.424803758,59.9479971800000,0.446623295,376.6625261,1.469555083,1.009382856
1.437726392,59.9479971800000,0.449951686,376.660831,1.472927599,1.009286785
1.446091886,59.9479971800000,0.449191161,376.6622727,1.474736101,1.009358931
1.447018403,59.9479971800000,0.444603795,376.6663724,1.474334657,1.009571484
1.440237686,59.9479971800000,0.437822029,376.6716903,1.471866863,1.009846212
1.428222665,59.9479971800000,0.431293829,376.6763292,1.46822813,1.010082281
1.415319964,59.9479971800000,0.427383102,376.6786377,1.464735017,1.010193109
1.406176299,59.9479971800000,0.427485189,376.6778257,1.462640336,1.010137938
1.404055281,59.9479971800000,0.431533043,376.6742318,1.462686716,1.009935573
1.409689172,59.9479971800000,0.438069884,376.669165,1.464861942,1.009656435
1.42105997,59.9479971800000,0.444796741,376.664427,1.468416682,1.009397385
1.434133366,59.9479971800000,0.449359311,376.6617044,1.47211946,1.009248656
1.444257517,59.9479971800000,0.450128261,376.6620081,1.474669772,1.009263017
1.447766618,59.9479971800000,0.44676364,376.6653125,1.475149538,1.009436722
1.443276364,59.9484462700000,0.440380658,376.6705248,1.473361734,1.009709305
1.432219912,59.9484462700000,0.433203742,376.675842,1.469920001,1.009984066
1.418385235,59.9484462700000,0.427773963,376.6794052,1.46603069,1.010162925
1.406573188,59.9484462700000,0.426002357,376.6799925,1.463050205,1.010182163
1.40086987,59.9484462700000,0.428472846,376.6774562,1.461995789,1.010034831
1.403198071,59.9484462700000,0.434272744,376.6727398,1.463201587,1.009771852
1.412677276,59.9484462700000,0.441365211,376.6675133,1.466222816,1.009483169
1.425974077,59.9484462700000,0.447307631,376.6635961,1.46999621,1.009266717
1.438470401,59.9484462700000,0.450061878,376.6623573,1.473198514,1.009195374
1.445844366,59.9484462700000,0.448672944,376.6642533,1.474696658,1.009291818
1.445561373,59.9484462700000,0.443624499,376.6686422,1.473956822,1.009519478
1.437787805,59.9484462700000,0.436723167,376.6739724,1.471243691,1.009794497
1.425355123,59.9484462700000,0.430460509,376.6783431,1.467543675,1.010016067
1.412761255,59.9484462700000,0.427102147,376.6802004,1.464192097,1.01010282
1.404541205,59.9484462700000,0.427840448,376.6789187,1.462390866,1.010022692
1.403627711,59.9484462700000,0.432381539,376.6750011,1.462777157,1.009803185
1.410329103,59.9484462700000,0.439101207,376.6698645,1.4652212,1.009520542
1.422259926,59.9484462700000,0.445642387,376.6653303,1.46888171,1.009272668
1.435198169,59.9484462700000,0.449715577,376.6630146,1.472489464,1.009145886
1.44454423,59.9484462700000,0.449857913,376.6637885,1.474775064,1.009185284
1.446908465,59.9484462700000,0.445947831,376.6674602,1.474912377,1.009378169
1.441316857,59.9484477100000,0.439298796,376.6728008,1.472826614,1.009656998
1.429605018,59.9484477100000,0.432237447,376.6779558,1.469239712,1.009922598
1.415807549,59.9484477100000,0.427265785,376.681123,1.46541019,1.010080047
1.404722374,59.9484477100000,0.426128372,376.6812233,1.462671159,1.010073208
1.400184874,59.9484477100000,0.429182544,376.6782807,1.461953997,1.009904194
1.403715483,59.9484477100000,0.43531559,376.6733755,1.46347595,1.009631253
1.4140256,59.9484477100000,0.442383158,376.6682362,1.466685408,1.009347504
1.427507101,59.9484477100000,0.447955876,376.6646491,1.470455938,1.009149032
1.43948916,59.9484477100000,0.45012197,376.66387,1.473465059,1.009102447
1.445836143,59.9484477100000,0.448128663,376.6661955,1.474647214,1.009221711
1.444379058,59.9484477100000,0.442674286,376.6708288,1.473581848,1.009462083
1.435702941,59.9484477100000,0.435712489,376.6761293,1.470649581,1.009735196
1.422964682,59.9484477100000,0.429759226,376.6802034,1.466917954,1.009940782
1.410774242,59.9484477100000,0.426967118,376.6816061,1.463732396,1.010003346
1.403520871,59.9484477100000,0.428321411,376.6798758,1.462233407,1.009899488
1.40379141,59.9484477100000,0.433309799,376.6756726,1.462952485,1.00966506
1.411475915,59.9484477100000,0.440155201,376.6705092,1.465644139,1.009381448
1.423845475,59.9484477100000,0.446459445,376.6662148,1.469381756,1.009146947
1.436523148,59.9484477100000,0.450011471,376.6643251,1.47286722,1.009043397
1.444993588,59.9484477100000,0.449522775,376.6655671,1.474870107,1.009107953
1.446165852,59.9484477100000,0.445090534,376.6695841,1.474661079,1.009319071
1.439482091,59.9483353800000,0.438217252,376.6750199,1.47228857,1.009602605
1.427167342,59.9483353800000,0.431315718,376.6799812,1.468577343,1.009857576
1.413475084,59.9483353800000,0.426831737,376.6827345,1.46482968,1.009992858
1.403168083,59.9483353800000,0.426332456,376.6823503,1.462346934,1.009960226
1.399806513,59.9483353800000,0.429947906,376.6790227,1.461968952,1.009770818
1.404499745,59.9483353800000,0.4363735,376.6739613,1.46379555,1.009489814
1.415559788,59.9483353800000,0.443370317,376.6689431,1.467171341,1.009212973
1.429125477,59.9483353800000,0.448535692,376.6657115,1.470912926,1.009033966
1.440500952,59.9483353800000,0.450095319,376.6654014,1.473706266,1.009012722
1.445761986,59.9483353800000,0.447504153,376.6681467,1.474560264,1.009154349
1.443120724,59.9483353800000,0.441673431,376.6729987,1.47317168,1.009406071
1.433583365,59.9483353800000,0.434695824,376.6782347,1.470036962,1.009675457
1.420615026,59.9483353800000,0.429093761,376.6819837,1.46629731,1.009863596
1.408906734,59.9483353800000,0.426889786,376.6829204,1.463298746,1.0099014
1.40267034,59.9483353800000,0.428853545,376.680752,1.462112619,1.009774367
1.40412696,59.9483353800000,0.434257416,376.6762909,1.463159601,1.009526469
1.412747422,59.9483353800000,0.441183265,376.6711356,1.466080801,1.009243707
1.425476606,59.9483353800000,0.447207734,376.6671108,1.469869468,1.009024093
1.437811566,59.9483353800000,0.450213173,376.6656616,1.473207516,1.008944418
1.445352379,59.9483353800000,0.449095687,376.6673643,1.47491236,1.00903359
1.445329482,59.9483353800000,0.444172223,376.6716987,1.474357964,1.009261325
1.437606692,59.9491823400000,0.437124625,376.6771906,1.471715752,1.009547396
1.424782992,59.9491823400000,0.430433443,376.6819224,1.467907023,1.009789803
1.411298959,59.9491823400000,0.426468978,376.6842433,1.464267458,1.009901901
1.401846333,59.9491823400000,0.426609168,376.6833797,1.46205739,1.009843716
1.399684432,59.9491823400000,0.430757265,376.6796934,1.462019113,1.009635281
1.405505276,59.9491823400000,0.43742782,376.6745134,1.464135199,1.009348189
1.417235852,59.9491823400000,0.444303936,376.6696525,1.46765157,1.009080137
1.430791087,59.9491823400000,0.44902638,376.6667988,1.471336296,1.008921726
1.44148418,59.9491823400000,0.449970647,376.6669586,1.473893847,1.00892576
1.445630761,59.9491823400000,0.446803914,376.6701014,1.474415021,1.009088461
1.441837203,59.9491823400000,0.440644117,376.6751333,1.47271581,1.00934938
1.431524079,59.9491823400000,0.433707689,376.6802626,1.469406345,1.009612736
1.418437426,59.9491823400000,0.428502588,376.6836566,1.465691005,1.009781805
1.407311128,59.9491823400000,0.426904172,376.6841209,1.462905138,1.009794487
1.402144977,59.9491823400000,0.429460255,376.6815333,1.462042113,1.009645277
1.404776669,59.9491823400000,0.435234573,376.6768519,1.46340853,1.009385896
1.41426311,59.9491823400000,0.442183949,376.6717477,1.466534943,1.009106242
1.427248734,59.9491823400000,0.447879176,376.6680262,1.470342774,1.008903244
1.439142009,59.9491823400000,0.450313379,376.6670299,1.473505032,1.008847983
1.445695827,59.9491823400000,0.448577716,376.6691783,1.474897513,1.008960829
1.444486577,59.9491823400000,0.443207659,376.6737914,1.474003695,1.009202991
1.435801972,59.9489858700000,0.436050311,376.6792896,1.471116977,1.009488886
1.42259164,59.9489858700000,0.429630636,376.6837496,1.467246563,1.009716441
1.409442262,59.9489858700000,0.42622081,376.6856186,1.463748873,1.009804306
1.400931041,59.9489858700000,0.426997001,376.6842859,1.461831382,1.009721106
1.399987266,59.9489858700000,0.431638029,376.6802764,1.462132584,1.009495528
1.406881141,59.9489858700000,0.438492343,376.6750256,1.464518317,1.009204912
1.419175172,59.9489858700000,0.445186011,376.6703661,1.468142892,1.008948001
1.432598294,59.9489858700000,0.44942385,376.6679159,1.471737329,1.008811498
1.442515723,59.9489858700000,0.449746028,376.668543,1.474036181,1.008840599
1.445517075,59.9489858700000,0.44603592,376.6720526,1.474221027,1.009022651
1.440614289,59.9489858700000,0.43960655,376.6772177,1.472226253,1.009290353
1.429622081,59.9489858700000,0.4327721,376.6821965,1.468772108,1.009545382
1.416532662,59.9489858700000,0.428007036,376.685209,1.465111858,1.009694069
1.406078886,59.9489858700000,0.427022501,376.6852018,1.462561118,1.009681765
1.402015512,59.9489858700000,0.430143451,376.6822219,1.462026616,1.009511915
1.405784086,59.9489858700000,0.436235025,376.6773632,1.463699535,1.0092435
1.41603859,59.9489858700000,0.443146539,376.6723557,1.467004095,1.008969572
1.42915173,59.9489858700000,0.448461102,376.6689725,1.470798029,1.008785226
1.440480739,59.9489858700000,0.450297804,376.6684427,1.473755362,1.008755265
1.445965473,59.9489858700000,0.447950246,376.671026,1.474819921,1.00889132
1.443549477,59.9489858700000,0.442170136,376.6758858,1.47358879,1.009146344
1.433944647,59.9494957200000,0.434956171,376.6813495,1.470475935,1.009430038
1.420430102,59.9494957200000,0.428857614,376.6855034,1.466571008,1.009641069
1.407703098,59.9494957200000,0.426029748,376.6869058,1.463240252,1.009704042
1.400190155,59.9494957200000,0.427437601,376.6851134,1.461629242,1.009596435
1.400466895,59.9494957200000,0.43253802,376.6808102,1.462267879,1.009355401
1.408378137,59.9494957200000,0.439525306,376.6755285,1.464905814,1.009063489
1.421137856,59.9494957200000,0.445984601,376.6711076,1.468610872,1.008819802
1.434318338,59.9494957200000,0.449700809,376.6690844,1.472085012,1.008706518
1.443370111,59.9494957200000,0.449390442,376.670181,1.47410269,1.008760814
1.445183944,59.9494957200000,0.445156897,376.6740369,1.473944275,1.008961121
1.439193011,59.9494957200000,0.43850524,376.6792948,1.471668627,1.009233332
1.42760598,59.9494957200000,0.431835927,376.6840763,1.468097508,1.009477544
1.414630904,59.9494957200000,0.427561685,376.6866736,1.464526908,1.009603974
1.404960405,59.9494957200000,0.427213205,376.686185,1.462238065,1.00956605
1.402067307,59.9494957200000,0.430885366,376.6828293,1.462043361,1.009376272
1.406978906,59.9494957200000,0.437252585,376.6778284,1.464015238,1.009100473
1.417951635,59.9494957200000,0.444073163,376.6729573,1.467475063,1.008834132
1.431113195,59.9494957200000,0.448963088,376.6699414,1.471225914,1.008669673
1.441807848,59.9494957200000,0.450185229,376.6698846,1.473954527,1.008664971
1.446199836,59.9494957200000,0.447245778,376.6728804,1.474682962,1.008822679
1.442622563,59.9493268600000,0.441109526,376.6779417,1.473128015,1.009087823
1.432210256,59.9493268600000,0.433909929,376.6833172,1.469821192,1.009366202
1.418543561,59.9493268600000,0.428195474,376.6871221,1.46592251,1.009558226
1.406386002,59.9493268600000,0.425982184,376.6880409,1.462794794,1.009595227
1.39996973,59.9493268600000,0.428013598,376.6858026,1.46151033,1.009463783
1.401490663,59.9493268600000,0.433529753,376.6812439,1.462485106,1.009209179
1.410368581,59.9493268600000,0.440587807,376.675979,1.465354304,1.008918405
1.423494371,59.9493268600000,0.446754117,376.6718378,1.469107847,1.008690001
1.436325013,59.9493268600000,0.449914467,376.6702608,1.472431132,1.008600797
1.444440369,59.9493268600000,0.448975415,376.6718162,1.474150676,1.008679532
1.445064511,59.9493268600000,0.444261788,376.6759795,1.473653629,1.008895872
1.438057383,59.9493268600000,0.437454882,376.6812792,1.471120369,1.009169917
1.425993224,59.9493268600000,0.43101158,376.6858212,1.467467829,1.009401095
1.413253796,59.9493268600000,0.427262482,376.6879847,1.464018239,1.009504367
1.404446086,59.9493268600000,0.427544573,376.6870266,1.462009523,1.009441521
1.402733126,59.9493268600000,0.431727387,376.6833309,1.462153417,1.009233823
1.408725163,59.9493268600000,0.438310188,376.6782343,1.464405332,1.008953277
1.420302556,59.9493268600000,0.444980783,376.6735417,1.467990706,1.008696947
